id,label
8128,automobile
8129,frog
8130,horse
8131,automobile
8132,deer
8133,airplane
8134,cat
8135,dog
8136,automobile
8137,airplane
8138,deer
8139,ship
8140,cat
8141,dog
8142,truck
8143,horse
8144,deer
8145,bird
8146,truck
8147,truck
8148,airplane
8149,bird
8150,automobile
8151,ship
8152,cat
8153,truck
8154,cat
8155,dog
8156,airplane
8157,dog
8158,bird
8159,cat
8160,truck
8161,airplane
8162,cat
8163,cat
8164,ship
8165,cat
8166,bird
8167,bird
8168,dog
8169,ship
8170,bird
8171,frog
8172,frog
8173,bird
8174,bird
8175,automobile
8176,automobile
8177,horse
8178,deer
8179,bird
8180,cat
8181,ship
8182,automobile
8183,bird
8184,cat
8185,deer
8186,airplane
8187,bird
8188,horse
8189,dog
8190,automobile
8191,airplane
8192,automobile
8193,bird
8194,cat
8195,frog
8196,bird
8197,dog
8198,automobile
8199,dog
8200,airplane
8201,airplane
8202,automobile
8203,horse
8204,horse
8205,dog
8206,dog
8207,frog
8208,airplane
8209,deer
8210,airplane
8211,cat
8212,ship
8213,frog
8214,truck
8215,ship
8216,frog
8217,automobile
8218,airplane
8219,bird
8220,bird
8221,frog
8222,automobile
8223,ship
8224,dog
8225,cat
8226,automobile
8227,truck
8228,automobile
8229,automobile
8230,ship
8231,dog
8232,frog
8233,automobile
8234,deer
8235,bird
8236,ship
8237,deer
8238,bird
8239,horse
8240,dog
8241,dog
8242,ship
8243,airplane
8244,dog
8245,automobile
8246,truck
8247,cat
8248,deer
8249,ship
8250,airplane
8251,ship
8252,cat
8253,dog
8254,frog
8255,deer
8256,cat
8257,frog
8258,deer
8259,airplane
8260,cat
8261,deer
8262,dog
8263,cat
8264,deer
8265,bird
8266,dog
8267,cat
8268,ship
8269,airplane
8270,dog
8271,ship
8272,deer
8273,airplane
8274,ship
8275,dog
8276,bird
8277,dog
8278,horse
8279,ship
8280,deer
8281,bird
8282,truck
8283,dog
8284,ship
8285,ship
8286,cat
8287,cat
8288,dog
8289,cat
8290,deer
8291,truck
8292,dog
8293,airplane
8294,frog
8295,automobile
8296,truck
8297,airplane
8298,airplane
8299,truck
8300,horse
8301,automobile
8302,ship
8303,cat
8304,truck
8305,bird
8306,automobile
8307,horse
8308,automobile
8309,truck
8310,frog
8311,truck
8312,horse
8313,horse
8314,airplane
8315,bird
8316,horse
8317,horse
8318,truck
8319,truck
8320,cat
8321,dog
8322,bird
8323,bird
8324,truck
8325,bird
8326,dog
8327,dog
8328,truck
8329,dog
8330,ship
8331,cat
8332,deer
8333,automobile
8334,bird
8335,dog
8336,frog
8337,cat
8338,ship
8339,deer
8340,automobile
8341,bird
8342,bird
8343,airplane
8344,horse
8345,frog
8346,horse
8347,automobile
8348,bird
8349,ship
8350,cat
8351,automobile
8352,horse
8353,deer
8354,dog
8355,truck
8356,airplane
8357,cat
8358,horse
8359,ship
8360,airplane
8361,horse
8362,deer
8363,bird
8364,frog
8365,truck
8366,airplane
8367,bird
8368,horse
8369,deer
8370,horse
8371,cat
8372,automobile
8373,horse
8374,dog
8375,automobile
8376,deer
8377,airplane
8378,bird
8379,deer
8380,deer
8381,cat
8382,cat
8383,airplane
8384,airplane
8385,ship
8386,cat
8387,cat
8388,airplane
8389,truck
8390,automobile
8391,horse
8392,horse
8393,airplane
8394,frog
8395,truck
8396,bird
8397,deer
8398,ship
8399,dog
8400,ship
8401,dog
8402,ship
8403,truck
8404,deer
8405,deer
8406,deer
8407,ship
8408,dog
8409,cat
8410,horse
8411,airplane
8412,bird
8413,dog
8414,truck
8415,ship
8416,deer
8417,truck
8418,deer
8419,bird
8420,automobile
8421,cat
8422,airplane
8423,cat
8424,deer
8425,ship
8426,airplane
8427,automobile
8428,automobile
8429,truck
8430,ship
8431,horse
8432,frog
8433,automobile
8434,frog
8435,cat
8436,truck
8437,frog
8438,airplane
8439,bird
8440,truck
8441,bird
8442,truck
8443,frog
8444,airplane
8445,airplane
8446,ship
8447,frog
8448,deer
8449,truck
8450,automobile
8451,automobile
8452,airplane
8453,dog
8454,airplane
8455,bird
8456,ship
8457,deer
8458,dog
8459,truck
8460,bird
8461,frog
8462,horse
8463,deer
8464,dog
8465,dog
8466,horse
8467,frog
8468,cat
8469,ship
8470,horse
8471,truck
8472,ship
8473,deer
8474,deer
8475,frog
8476,automobile
8477,automobile
8478,bird
8479,airplane
8480,truck
8481,automobile
8482,horse
8483,bird
8484,ship
8485,ship
8486,bird
8487,automobile
8488,deer
8489,deer
8490,ship
8491,deer
8492,deer
8493,frog
8494,truck
8495,dog
8496,ship
8497,dog
8498,dog
8499,horse
8500,horse
8501,dog
8502,truck
8503,dog
8504,cat
8505,deer
8506,truck
8507,truck
8508,cat
8509,horse
8510,frog
8511,truck
8512,dog
8513,ship
8514,frog
8515,frog
8516,airplane
8517,horse
8518,truck
8519,bird
8520,ship
8521,cat
8522,horse
8523,airplane
8524,deer
8525,airplane
8526,ship
8527,ship
8528,frog
8529,bird
8530,automobile
8531,bird
8532,ship
8533,truck
8534,horse
8535,bird
8536,airplane
8537,bird
8538,horse
8539,frog
8540,truck
8541,automobile
8542,deer
8543,ship
8544,bird
8545,ship
8546,frog
8547,horse
8548,automobile
8549,automobile
8550,airplane
8551,automobile
8552,deer
8553,frog
8554,airplane
8555,deer
8556,horse
8557,automobile
8558,frog
8559,airplane
8560,automobile
8561,truck
8562,truck
8563,ship
8564,automobile
8565,frog
8566,truck
8567,automobile
8568,truck
8569,truck
8570,airplane
8571,automobile
8572,automobile
8573,horse
8574,automobile
8575,ship
8576,truck
8577,automobile
8578,airplane
8579,airplane
8580,dog
8581,horse
8582,deer
8583,deer
8584,frog
8585,dog
8586,bird
8587,dog
8588,truck
8589,ship
8590,frog
8591,dog
8592,dog
8593,cat
8594,horse
8595,ship
8596,horse
8597,horse
8598,frog
8599,cat
8600,cat
8601,automobile
8602,dog
8603,truck
8604,frog
8605,horse
8606,horse
8607,cat
8608,automobile
8609,horse
8610,cat
8611,bird
8612,frog
8613,frog
8614,truck
8615,ship
8616,horse
8617,bird
8618,frog
8619,ship
8620,horse
8621,horse
8622,dog
8623,automobile
8624,airplane
8625,horse
8626,automobile
8627,horse
8628,bird
8629,automobile
8630,cat
8631,deer
8632,deer
8633,truck
8634,frog
8635,bird
8636,cat
8637,ship
8638,ship
8639,airplane
8640,deer
8641,horse
8642,bird
8643,horse
8644,horse
8645,truck
8646,cat
8647,horse
8648,frog
8649,ship
8650,cat
8651,truck
8652,frog
8653,deer
8654,horse
8655,deer
8656,airplane
8657,cat
8658,ship
8659,truck
8660,horse
8661,airplane
8662,airplane
8663,dog
8664,airplane
8665,horse
8666,ship
8667,ship
8668,automobile
8669,ship
8670,bird
8671,truck
8672,dog
8673,ship
8674,truck
8675,dog
8676,dog
8677,bird
8678,deer
8679,ship
8680,frog
8681,cat
8682,horse
8683,bird
8684,dog
8685,dog
8686,airplane
8687,cat
8688,horse
8689,deer
8690,ship
8691,automobile
8692,dog
8693,automobile
8694,automobile
8695,horse
8696,airplane
8697,automobile
8698,frog
8699,horse
8700,frog
8701,ship
8702,deer
8703,airplane
8704,frog
8705,frog
8706,deer
8707,bird
8708,ship
8709,horse
8710,frog
8711,cat
8712,cat
8713,horse
8714,bird
8715,cat
8716,ship
8717,truck
8718,ship
8719,horse
8720,horse
8721,deer
8722,ship
8723,cat
8724,ship
8725,horse
8726,truck
8727,bird
8728,truck
8729,truck
8730,automobile
8731,dog
8732,dog
8733,deer
8734,airplane
8735,frog
8736,automobile
8737,bird
8738,frog
8739,cat
8740,cat
8741,bird
8742,airplane
8743,dog
8744,truck
8745,horse
8746,horse
8747,airplane
8748,dog
8749,airplane
8750,truck
8751,bird
8752,horse
8753,horse
8754,airplane
8755,truck
8756,dog
8757,dog
8758,automobile
8759,truck
8760,airplane
8761,cat
8762,cat
8763,truck
8764,frog
8765,horse
8766,deer
8767,ship
8768,bird
8769,dog
8770,ship
8771,bird
8772,automobile
8773,deer
8774,truck
8775,airplane
8776,ship
8777,bird
8778,deer
8779,airplane
8780,automobile
8781,bird
8782,cat
8783,airplane
8784,truck
8785,deer
8786,ship
8787,cat
8788,ship
8789,truck
8790,bird
8791,cat
8792,automobile
8793,deer
8794,dog
8795,automobile
8796,dog
8797,automobile
8798,airplane
8799,bird
8800,dog
8801,bird
8802,automobile
8803,ship
8804,frog
8805,deer
8806,dog
8807,airplane
8808,truck
8809,cat
8810,automobile
8811,airplane
8812,truck
8813,automobile
8814,airplane
8815,horse
8816,frog
8817,frog
8818,horse
8819,horse
8820,bird
8821,frog
8822,truck
8823,cat
8824,deer
8825,dog
8826,automobile
8827,truck
8828,frog
8829,frog
8830,deer
8831,ship
8832,ship
8833,frog
8834,airplane
8835,deer
8836,truck
8837,dog
8838,truck
8839,truck
8840,cat
8841,truck
8842,truck
8843,airplane
8844,bird
8845,bird
8846,horse
8847,cat
8848,dog
8849,automobile
8850,airplane
8851,truck
8852,dog
8853,ship
8854,airplane
8855,ship
8856,automobile
8857,automobile
8858,airplane
8859,airplane
8860,horse
8861,deer
8862,ship
8863,bird
8864,cat
8865,cat
8866,bird
8867,dog
8868,frog
8869,airplane
8870,automobile
8871,ship
8872,bird
8873,frog
8874,frog
8875,bird
8876,automobile
8877,cat
8878,frog
8879,dog
8880,ship
8881,cat
8882,bird
8883,airplane
8884,ship
8885,automobile
8886,horse
8887,truck
8888,horse
8889,bird
8890,airplane
8891,deer
8892,frog
8893,ship
8894,automobile
8895,dog
8896,horse
8897,truck
8898,horse
8899,airplane
8900,deer
8901,automobile
8902,horse
8903,dog
8904,ship
8905,horse
8906,deer
8907,ship
8908,horse
8909,cat
8910,horse
8911,deer
8912,deer
8913,airplane
8914,deer
8915,horse
8916,deer
8917,cat
8918,dog
8919,cat
8920,ship
8921,automobile
8922,horse
8923,ship
8924,dog
8925,horse
8926,airplane
8927,ship
8928,horse
8929,dog
8930,dog
8931,deer
8932,horse
8933,automobile
8934,truck
8935,airplane
8936,dog
8937,bird
8938,frog
8939,automobile
8940,deer
8941,ship
8942,airplane
8943,frog
8944,cat
8945,automobile
8946,truck
8947,horse
8948,cat
8949,dog
8950,frog
8951,frog
8952,truck
8953,ship
8954,airplane
8955,dog
8956,truck
8957,frog
8958,bird
8959,frog
8960,truck
8961,dog
8962,ship
8963,cat
8964,airplane
8965,dog
8966,automobile
8967,horse
8968,bird
8969,ship
8970,airplane
8971,deer
8972,airplane
8973,ship
8974,automobile
8975,cat
8976,truck
8977,horse
8978,automobile
8979,cat
8980,frog
8981,horse
8982,deer
8983,ship
8984,frog
8985,horse
8986,dog
8987,cat
8988,deer
8989,cat
8990,dog
8991,bird
8992,frog
8993,truck
8994,dog
8995,airplane
8996,automobile
8997,horse
8998,deer
8999,ship
9000,truck
9001,deer
9002,bird
9003,bird
9004,truck
9005,airplane
9006,cat
9007,cat
9008,automobile
9009,cat
9010,airplane
9011,deer
9012,bird
9013,automobile
9014,deer
9015,airplane
9016,ship
9017,bird
9018,automobile
9019,deer
9020,deer
9021,cat
9022,frog
9023,frog
9024,ship
9025,cat
9026,truck
9027,truck
9028,truck
9029,truck
9030,frog
9031,dog
9032,airplane
9033,ship
9034,bird
9035,cat
9036,dog
9037,truck
9038,ship
9039,bird
9040,ship
9041,cat
9042,deer
9043,automobile
9044,automobile
9045,horse
9046,frog
9047,truck
9048,bird
9049,automobile
9050,deer
9051,frog
9052,cat
9053,cat
9054,bird
9055,automobile
9056,ship
9057,automobile
9058,airplane
9059,airplane
9060,airplane
9061,cat
9062,deer
9063,airplane
9064,ship
9065,airplane
9066,truck
9067,automobile
9068,bird
9069,ship
9070,airplane
9071,automobile
9072,horse
9073,horse
9074,cat
9075,deer
9076,horse
9077,ship
9078,airplane
9079,bird
9080,horse
9081,automobile
9082,cat
9083,horse
9084,deer
9085,frog
9086,automobile
9087,horse
9088,frog
9089,automobile
9090,bird
9091,frog
9092,truck
9093,ship
9094,bird
9095,airplane
9096,automobile
9097,airplane
9098,truck
9099,frog
9100,dog
9101,cat
9102,bird
9103,deer
9104,frog
9105,dog
9106,deer
9107,truck
9108,cat
9109,ship
9110,ship
9111,horse
9112,cat
9113,frog
9114,automobile
9115,bird
9116,truck
9117,ship
9118,ship
9119,automobile
9120,airplane
9121,cat
9122,airplane
9123,ship
9124,airplane
9125,airplane
9126,frog
9127,frog
9128,automobile
9129,cat
9130,cat
9131,frog
9132,frog
9133,dog
9134,horse
9135,dog
9136,cat
9137,ship
9138,bird
9139,automobile
9140,truck
9141,airplane
9142,deer
9143,frog
9144,truck
9145,bird
9146,cat
9147,truck
9148,deer
9149,automobile
9150,deer
9151,bird
9152,bird
9153,cat
9154,deer
9155,ship
9156,deer
9157,cat
9158,airplane
9159,frog
9160,ship
9161,ship
9162,frog
9163,bird
9164,cat
9165,cat
9166,horse
9167,cat
9168,dog
9169,bird
9170,truck
9171,frog
9172,airplane
9173,bird
9174,cat
9175,dog
9176,bird
9177,deer
9178,truck
9179,dog
9180,automobile
9181,frog
9182,airplane
9183,cat
9184,cat
9185,horse
9186,cat
9187,horse
9188,truck
9189,ship
9190,automobile
9191,dog
9192,bird
9193,ship
9194,airplane
9195,bird
9196,truck
9197,dog
9198,frog
9199,frog
9200,bird
9201,frog
9202,horse
9203,deer
9204,bird
9205,deer
9206,dog
9207,ship
9208,horse
9209,frog
9210,automobile
9211,automobile
9212,truck
9213,dog
9214,truck
9215,horse
9216,bird
9217,automobile
9218,bird
9219,truck
9220,frog
9221,ship
9222,airplane
9223,cat
9224,horse
9225,horse
9226,horse
9227,ship
9228,bird
9229,cat
9230,truck
9231,airplane
9232,deer
9233,automobile
9234,frog
9235,deer
9236,dog
9237,airplane
9238,frog
9239,frog
9240,horse
9241,bird
9242,frog
9243,truck
9244,horse
9245,truck
9246,frog
9247,frog
9248,automobile
9249,cat
9250,bird
9251,deer
9252,automobile
9253,automobile
9254,airplane
9255,deer
9256,bird
9257,frog
9258,airplane
9259,ship
9260,deer
9261,deer
9262,truck
9263,ship
9264,automobile
9265,dog
9266,ship
9267,automobile
9268,automobile
9269,ship
9270,ship
9271,truck
9272,horse
9273,bird
9274,deer
9275,dog
9276,frog
9277,deer
9278,truck
9279,frog
9280,horse
9281,dog
9282,airplane
9283,ship
9284,cat
9285,dog
9286,deer
9287,dog
9288,airplane
9289,dog
9290,airplane
9291,bird
9292,cat
9293,airplane
9294,cat
9295,horse
9296,dog
9297,airplane
9298,bird
9299,cat
9300,bird
9301,cat
9302,dog
9303,truck
9304,frog
9305,cat
9306,cat
9307,ship
9308,cat
9309,truck
9310,automobile
9311,horse
9312,cat
9313,airplane
9314,bird
9315,airplane
9316,horse
9317,dog
9318,automobile
9319,automobile
9320,bird
9321,frog
9322,frog
9323,automobile
9324,frog
9325,ship
9326,airplane
9327,ship
9328,automobile
9329,airplane
9330,horse
9331,bird
9332,horse
9333,cat
9334,bird
9335,cat
9336,automobile
9337,truck
9338,dog
9339,cat
9340,frog
9341,truck
9342,bird
9343,deer
9344,cat
9345,ship
9346,cat
9347,ship
9348,horse
9349,bird
9350,deer
9351,bird
9352,ship
9353,deer
9354,deer
9355,bird
9356,dog
9357,frog
9358,cat
9359,truck
9360,deer
9361,frog
9362,horse
9363,airplane
9364,deer
9365,deer
9366,automobile
9367,ship
9368,frog
9369,bird
9370,horse
9371,deer
9372,cat
9373,automobile
9374,airplane
9375,horse
9376,airplane
9377,truck
9378,dog
9379,ship
9380,airplane
9381,automobile
9382,frog
9383,truck
9384,dog
9385,airplane
9386,airplane
9387,bird
9388,ship
9389,dog
9390,deer
9391,airplane
9392,dog
9393,automobile
9394,cat
9395,cat
9396,deer
9397,truck
9398,dog
9399,cat
9400,cat
9401,automobile
9402,airplane
9403,automobile
9404,bird
9405,bird
9406,cat
9407,frog
9408,automobile
9409,bird
9410,horse
9411,ship
9412,automobile
9413,truck
9414,airplane
9415,frog
9416,ship
9417,frog
9418,airplane
9419,ship
9420,truck
9421,bird
9422,cat
9423,horse
9424,frog
9425,bird
9426,truck
9427,ship
9428,ship
9429,frog
9430,cat
9431,airplane
9432,frog
9433,truck
9434,dog
9435,truck
9436,airplane
9437,horse
9438,bird
9439,airplane
9440,automobile
9441,bird
9442,deer
9443,automobile
9444,horse
9445,dog
9446,dog
9447,bird
9448,truck
9449,bird
9450,airplane
9451,dog
9452,horse
9453,deer
9454,horse
9455,horse
9456,bird
9457,horse
9458,frog
9459,dog
9460,automobile
9461,dog
9462,truck
9463,horse
9464,bird
9465,airplane
9466,ship
9467,truck
9468,ship
9469,frog
9470,ship
9471,dog
9472,airplane
9473,horse
9474,horse
9475,ship
9476,bird
9477,automobile
9478,frog
9479,automobile
9480,cat
9481,automobile
9482,frog
9483,frog
9484,ship
9485,bird
9486,cat
9487,horse
9488,truck
9489,ship
9490,cat
9491,ship
9492,dog
9493,horse
9494,airplane
9495,automobile
9496,airplane
9497,horse
9498,deer
9499,bird
9500,airplane
9501,deer
9502,truck
9503,deer
9504,bird
9505,horse
9506,horse
9507,deer
9508,deer
9509,automobile
9510,automobile
9511,airplane
9512,truck
9513,airplane
9514,truck
9515,ship
9516,frog
9517,deer
9518,horse
9519,bird
9520,bird
9521,bird
9522,frog
9523,airplane
9524,bird
9525,automobile
9526,airplane
9527,bird
9528,ship
9529,deer
9530,deer
9531,frog
9532,dog
9533,truck
9534,airplane
9535,automobile
9536,automobile
9537,ship
9538,dog
9539,automobile
9540,automobile
9541,ship
9542,truck
9543,airplane
9544,frog
9545,deer
9546,ship
9547,deer
9548,dog
9549,horse
9550,automobile
9551,deer
9552,frog
9553,bird
9554,bird
9555,frog
9556,ship
9557,bird
9558,truck
9559,bird
9560,bird
9561,horse
9562,automobile
9563,deer
9564,dog
9565,cat
9566,automobile
9567,airplane
9568,ship
9569,deer
9570,deer
9571,cat
9572,horse
9573,ship
9574,truck
9575,cat
9576,frog
9577,automobile
9578,bird
9579,automobile
9580,bird
9581,bird
9582,horse
9583,automobile
9584,automobile
9585,automobile
9586,bird
9587,dog
9588,horse
9589,bird
9590,bird
9591,horse
9592,cat
9593,deer
9594,deer
9595,dog
9596,automobile
9597,airplane
9598,bird
9599,truck
9600,ship
9601,cat
9602,truck
9603,automobile
9604,bird
9605,airplane
9606,dog
9607,truck
9608,dog
9609,truck
9610,cat
9611,automobile
9612,airplane
9613,cat
9614,cat
9615,airplane
9616,deer
9617,airplane
9618,ship
9619,deer
9620,airplane
9621,automobile
9622,horse
9623,dog
9624,ship
9625,cat
9626,frog
9627,truck
9628,ship
9629,horse
9630,bird
9631,ship
9632,bird
9633,cat
9634,deer
9635,dog
9636,bird
9637,frog
9638,horse
9639,deer
9640,bird
9641,horse
9642,dog
9643,dog
9644,deer
9645,ship
9646,ship
9647,automobile
9648,cat
9649,ship
9650,dog
9651,deer
9652,ship
9653,truck
9654,frog
9655,truck
9656,deer
9657,cat
9658,airplane
9659,automobile
9660,bird
9661,bird
9662,deer
9663,frog
9664,ship
9665,ship
9666,dog
9667,airplane
9668,cat
9669,automobile
9670,ship
9671,cat
9672,airplane
9673,horse
9674,truck
9675,ship
9676,ship
9677,truck
9678,dog
9679,bird
9680,frog
9681,deer
9682,frog
9683,ship
9684,truck
9685,ship
9686,deer
9687,ship
9688,airplane
9689,dog
9690,horse
9691,automobile
9692,deer
9693,ship
9694,ship
9695,cat
9696,deer
9697,airplane
9698,airplane
9699,dog
9700,ship
9701,cat
9702,truck
9703,cat
9704,dog
9705,truck
9706,truck
9707,frog
9708,dog
9709,ship
9710,frog
9711,cat
9712,horse
9713,bird
9714,deer
9715,airplane
9716,truck
9717,bird
9718,automobile
9719,airplane
9720,horse
9721,cat
9722,truck
9723,ship
9724,ship
9725,deer
9726,horse
9727,horse
9728,frog
9729,truck
9730,dog
9731,ship
9732,deer
9733,frog
9734,bird
9735,bird
9736,horse
9737,frog
9738,cat
9739,cat
9740,truck
9741,bird
9742,horse
9743,frog
9744,ship
9745,automobile
9746,automobile
9747,dog
9748,ship
9749,dog
9750,deer
9751,deer
9752,airplane
9753,cat
9754,frog
9755,automobile
9756,airplane
9757,frog
9758,bird
9759,frog
9760,airplane
9761,cat
9762,deer
9763,frog
9764,bird
9765,frog
9766,automobile
9767,automobile
9768,airplane
9769,horse
9770,frog
9771,dog
9772,deer
9773,dog
9774,horse
9775,automobile
9776,deer
9777,deer
9778,deer
9779,horse
9780,deer
9781,deer
9782,automobile
9783,deer
9784,cat
9785,frog
9786,frog
9787,ship
9788,truck
9789,frog
9790,horse
9791,bird
9792,deer
9793,cat
9794,dog
9795,cat
9796,horse
9797,ship
9798,frog
9799,bird
9800,airplane
9801,airplane
9802,airplane
9803,bird
9804,bird
9805,dog
9806,horse
9807,automobile
9808,truck
9809,frog
9810,automobile
9811,truck
9812,dog
9813,truck
9814,airplane
9815,frog
9816,dog
9817,deer
9818,cat
9819,ship
9820,airplane
9821,frog
9822,horse
9823,automobile
9824,horse
9825,deer
9826,truck
9827,ship
9828,bird
9829,frog
9830,horse
9831,cat
9832,airplane
9833,dog
9834,frog
9835,horse
9836,dog
9837,horse
9838,automobile
9839,frog
9840,frog
9841,deer
9842,cat
9843,cat
9844,truck
9845,ship
9846,deer
9847,cat
9848,frog
9849,deer
9850,automobile
9851,frog
9852,horse
9853,deer
9854,airplane
9855,automobile
9856,frog
9857,cat
9858,automobile
9859,bird
9860,airplane
9861,airplane
9862,ship
9863,frog
9864,automobile
9865,frog
9866,cat
9867,ship
9868,dog
9869,airplane
9870,truck
9871,automobile
9872,dog
9873,deer
9874,deer
9875,airplane
9876,dog
9877,bird
9878,frog
9879,automobile
9880,dog
9881,truck
9882,airplane
9883,ship
9884,ship
9885,automobile
9886,deer
9887,truck
9888,deer
9889,deer
9890,automobile
9891,airplane
9892,horse
9893,cat
9894,truck
9895,automobile
9896,airplane
9897,bird
9898,cat
9899,automobile
9900,dog
9901,bird
9902,frog
9903,truck
9904,bird
9905,cat
9906,airplane
9907,horse
9908,deer
9909,cat
9910,cat
9911,airplane
9912,truck
9913,cat
9914,ship
9915,cat
9916,deer
9917,bird
9918,bird
9919,automobile
9920,truck
9921,airplane
9922,bird
9923,ship
9924,frog
9925,frog
9926,airplane
9927,cat
9928,cat
9929,frog
9930,dog
9931,cat
9932,deer
9933,automobile
9934,bird
9935,airplane
9936,ship
9937,truck
9938,deer
9939,automobile
9940,horse
9941,bird
9942,frog
9943,automobile
9944,cat
9945,cat
9946,airplane
9947,automobile
9948,truck
9949,dog
9950,deer
9951,deer
9952,ship
9953,bird
9954,frog
9955,bird
9956,truck
9957,horse
9958,horse
9959,horse
9960,truck
9961,ship
9962,truck
9963,deer
9964,deer
9965,horse
9966,automobile
9967,airplane
9968,deer
9969,cat
9970,frog
9971,cat
9972,truck
9973,ship
9974,cat
9975,frog
9976,ship
9977,cat
9978,frog
9979,frog
9980,bird
9981,frog
9982,horse
9983,cat
9984,airplane
9985,airplane
9986,airplane
9987,bird
9988,dog
9989,automobile
9990,bird
9991,truck
9992,bird
9993,bird
9994,automobile
9995,frog
9996,cat
9997,truck
9998,automobile
9999,automobile
10000,dog
10001,automobile
10002,frog
10003,frog
10004,ship
10005,ship
10006,cat
10007,deer
10008,frog
10009,airplane
10010,frog
10011,airplane
10012,cat
10013,frog
10014,frog
10015,dog
10016,deer
10017,ship
10018,cat
10019,bird
10020,frog
10021,airplane
10022,cat
10023,automobile
10024,deer
10025,airplane
10026,frog
10027,frog
10028,bird
10029,horse
10030,frog
10031,truck
10032,airplane
10033,deer
10034,dog
10035,horse
10036,automobile
10037,frog
10038,horse
10039,truck
10040,automobile
10041,horse
10042,horse
10043,ship
10044,airplane
10045,cat
10046,horse
10047,deer
10048,horse
10049,cat
10050,automobile
10051,airplane
10052,deer
10053,frog
10054,frog
10055,automobile
10056,deer
10057,truck
10058,bird
10059,frog
10060,deer
10061,dog
10062,airplane
10063,deer
10064,frog
10065,airplane
10066,ship
10067,cat
10068,deer
10069,ship
10070,ship
10071,cat
10072,truck
10073,dog
10074,horse
10075,automobile
10076,truck
10077,deer
10078,horse
10079,truck
10080,automobile
10081,truck
10082,horse
10083,dog
10084,bird
10085,horse
10086,cat
10087,deer
10088,ship
10089,ship
10090,bird
10091,automobile
10092,dog
10093,truck
10094,bird
10095,horse
10096,ship
10097,ship
10098,frog
10099,ship
10100,ship
10101,automobile
10102,cat
10103,ship
10104,ship
10105,dog
10106,deer
10107,horse
10108,automobile
10109,frog
10110,frog
10111,automobile
10112,frog
10113,automobile
10114,frog
10115,horse
10116,airplane
10117,deer
10118,frog
10119,truck
10120,dog
10121,ship
10122,horse
10123,automobile
10124,truck
10125,airplane
10126,cat
10127,cat
10128,horse
10129,frog
10130,truck
10131,airplane
10132,deer
10133,horse
10134,automobile
10135,deer
10136,cat
10137,deer
10138,cat
10139,truck
10140,ship
10141,horse
10142,airplane
10143,ship
10144,cat
10145,truck
10146,automobile
10147,airplane
10148,ship
10149,airplane
10150,truck
10151,deer
10152,airplane
10153,bird
10154,automobile
10155,deer
10156,bird
10157,horse
10158,automobile
10159,horse
10160,airplane
10161,bird
10162,truck
10163,horse
10164,truck
10165,ship
10166,frog
10167,deer
10168,deer
10169,automobile
10170,automobile
10171,horse
10172,ship
10173,ship
10174,frog
10175,deer
10176,dog
10177,frog
10178,cat
10179,truck
10180,deer
10181,bird
10182,dog
10183,cat
10184,frog
10185,horse
10186,horse
10187,cat
10188,truck
10189,automobile
10190,cat
10191,automobile
10192,ship
10193,cat
10194,cat
10195,dog
10196,frog
10197,deer
10198,airplane
10199,truck
10200,frog
10201,frog
10202,dog
10203,airplane
10204,frog
10205,bird
10206,airplane
10207,dog
10208,deer
10209,truck
10210,cat
10211,deer
10212,frog
10213,airplane
10214,frog
10215,horse
10216,airplane
10217,horse
10218,bird
10219,frog
10220,truck
10221,frog
10222,dog
10223,deer
10224,dog
10225,deer
10226,horse
10227,horse
10228,frog
10229,ship
10230,automobile
10231,dog
10232,truck
10233,horse
10234,ship
10235,ship
10236,horse
10237,automobile
10238,deer
10239,frog
10240,deer
10241,bird
10242,bird
10243,dog
10244,airplane
10245,cat
10246,ship
10247,truck
10248,deer
10249,automobile
10250,automobile
10251,deer
10252,automobile
10253,truck
10254,frog
10255,cat
10256,cat
10257,frog
10258,truck
10259,dog
10260,horse
10261,frog
10262,truck
10263,deer
10264,bird
10265,deer
10266,airplane
10267,airplane
10268,airplane
10269,ship
10270,horse
10271,dog
10272,automobile
10273,ship
10274,frog
10275,horse
10276,airplane
10277,automobile
10278,horse
10279,horse
10280,ship
10281,bird
10282,horse
10283,deer
10284,ship
10285,ship
10286,truck
10287,ship
10288,truck
10289,ship
10290,bird
10291,ship
10292,truck
10293,automobile
10294,cat
10295,dog
10296,horse
10297,deer
10298,airplane
10299,automobile
10300,deer
10301,deer
10302,airplane
10303,ship
10304,deer
10305,cat
10306,horse
10307,truck
10308,horse
10309,horse
10310,truck
10311,cat
10312,frog
10313,truck
10314,ship
10315,automobile
10316,dog
10317,truck
10318,ship
10319,dog
10320,dog
10321,cat
10322,cat
10323,cat
10324,airplane
10325,dog
10326,automobile
10327,airplane
10328,frog
10329,horse
10330,cat
10331,airplane
10332,truck
10333,airplane
10334,horse
10335,airplane
10336,deer
10337,ship
10338,ship
10339,airplane
10340,horse
10341,airplane
10342,cat
10343,truck
10344,airplane
10345,ship
10346,frog
10347,ship
10348,horse
10349,horse
10350,frog
10351,deer
10352,truck
10353,automobile
10354,airplane
10355,ship
10356,airplane
10357,frog
10358,frog
10359,horse
10360,automobile
10361,bird
10362,ship
10363,automobile
10364,automobile
10365,frog
10366,airplane
10367,dog
10368,deer
10369,horse
10370,ship
10371,automobile
10372,horse
10373,deer
10374,truck
10375,frog
10376,truck
10377,ship
10378,automobile
10379,bird
10380,frog
10381,automobile
